Subject,Predicate,Object,SourceName,SourceChapter,SourceType
鼻病,症状伴随症状,鼻涕奇多，或如清水，或似糜浆,干祖望医生病例集,例二,现代临床
多涕症,疾病表现症状,鼻涕奇多,干祖望医生病例集,例二,现代临床
多涕症,疾病表现症状,涕黄如脓,干祖望医生病例集,例二,现代临床
多涕症,疾病表现症状,涕量明显减少,干祖望医生病例集,例二,现代临床
多涕症,疾病表现症状,通气改善,干祖望医生病例集,例二,现代临床
多涕症,疾病导致舌象,舌薄苔,干祖望医生病例集,例二,现代临床
多涕症,疾病导致脉象,脉细,干祖望医生病例集,例二,现代临床
多涕症,症状伴随症状,头晕目眩,干祖望医生病例集,例二,现代临床
多涕症,症状伴随症状,稍遇寒冷则诸病倍增,干祖望医生病例集,例二,现代临床
多涕症,证候导致舌象,舌薄苔，质嫩、胖,干祖望医生病例集,例二,现代临床
多涕症,证候导致脉象,脉细,干祖望医生病例集,例二,现代临床
多涕症,综合辨证证候,土不制水,干祖望医生病例集,例二,现代临床
多涕症,综合辨证证候,寒生于下,干祖望医生病例集,例二,现代临床
多涕症,综合辨证证候,肾阳虚衰,干祖望医生病例集,例二,现代临床
多涕症,综合辨证证候,气化失职,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,附桂八味,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,缩泉丸,干祖望医生病例集,例二,现代临床
附桂八味,方剂组成药材,肉桂,干祖望医生病例集,例二,现代临床
附桂八味,方剂组成药材,附子,干祖望医生病例集,例二,现代临床
缩泉丸,方剂组成药材,益智仁,干祖望医生病例集,例二,现代临床
缩泉丸,方剂组成药材,乌药,干祖望医生病例集,例二,现代临床
缩泉丸,方剂组成药材,山药,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,六君子汤,干祖望医生病例集,例二,现代临床
六君子汤,方剂组成药材,党参,干祖望医生病例集,例二,现代临床
六君子汤,方剂组成药材,茯苓,干祖望医生病例集,例二,现代临床
六君子汤,方剂组成药材,陈皮,干祖望医生病例集,例二,现代临床
六君子汤,方剂组成药材,半夏,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,温肾法,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,补脾法,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,敛法,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,清肺凉营法,干祖望医生病例集,例二,现代临床
多涕症,证候采用方剂,润燥法,干祖望医生病例集,例二,现代临床
益智仁,药材具有功效,温补脾胃、固精涩尿,干祖望医生病例集,例二,现代临床
乌药,药材具有功效,行气,干祖望医生病例集,例二,现代临床
山药,药材具有功效,健脾,干祖望医生病例集,例二,现代临床
肉桂,药材具有功效,加强温肾敛涕,干祖望医生病例集,例二,现代临床
诃子,药材具有功效,加强温肾敛涕,干祖望医生病例集,例二,现代临床
鱼脑石,药材具有功效,加强温肾敛涕,干祖望医生病例集,例二,现代临床
太子参,药材具有功效,补脾,干祖望医生病例集,例二,现代临床
白芷,药材具有功效,引诸药上行鼻窍,干祖望医生病例集,例二,现代临床
百合,药材具有功效,养阴以助益气,干祖望医生病例集,例二,现代临床
干祖望,名医经验总结,多涕症的治疗经验,干祖望医生病例集,例二,现代临床
鼻出血,疾病导致舌象,舌薄苔,干祖望医生病例集,例二,现代临床
鼻出血,疾病导致脉象,脉细,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,血小板不足,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,鼻腔干燥,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,右眼眶不舒服,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,头脑稍有胀感,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,血压不高,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,咽后壁污红充血,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,鼻腔干燥无涕,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,右下甲后端有一个出血点,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,鼻咽部检查未能全部可见,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,头痛发胀,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,口干殊甚,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,无液狂饮,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,不择温凉,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,右眼先发胀,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,血压正常,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,血小板低,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,两颊排瘗,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,色呈黯紫,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,食后泛恶,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,欲吐无物,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,咳嗽匝周,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,咽痛伴以粗糙感,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,有清涕,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,头有转胀感,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,牙齿进热作痛,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,进冷物时即酸,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,怕外来冷风,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,门齿仍然怕冷气,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,两颊瘗痺明显衰退,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,立氏区右侧轻度破碎,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,左侧粗糙充血,干祖望医生病例集,例二,现代临床
鼻出血,症状伴随症状,咽后壁极轻度污红,干祖望医生病例集,例二,现代临床
鼻出血,证候导致舌象,舌薄苔,干祖望医生病例集,例二,现代临床
鼻出血,证候导致脉象,脉平,干祖望医生病例集,例二,现代临床
鼻出血,证候导致脉象,脉平有弦意,干祖望医生病例集,例二,现代临床
鼻出血,证候导致脉象,脉平,干祖望医生病例集,例二,现代临床
鼻出血,证候导致脉象,脉有软意,干祖望医生病例集,例二,现代临床
鼻出血,综合辨证证候,热停肺系,干祖望医生病例集,例二,现代临床
鼻出血,综合辨证证候,肺经之热加燥,干祖望医生病例集,例二,现代临床
鼻出血,综合辨证证候,胃经之伏火,干祖望医生病例集,例二,现代临床
鼻出血,综合辨证证候,肺胃之实热,干祖望医生病例集,例二,现代临床
鼻出血,综合辨证证候,阳明有余，少阴不足,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,桑白皮10g黄苓炭3g山梔10g生地10g地骨皮10g墨旱莲10g丹皮6g赤芍6g藕节2个白茅根10g,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,桑白皮10g黄苓炭3g芦根30g白茅根10g生地10g茜草10g紫草10g丹皮6g麦冬10g赤芍6g,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,党参10g白术6g茯苓10g白扁豆10g山药10g阿胶10g当归10g白芍6g百合10g甘草3g,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,桑叶6g菊花10g金银花10g薄荷5g杏仁10g芦根30g桔梗6g象贝母10g荆芥炭6g甘草3g,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,熟地10g生石膏20g知母10g麦冬10g山药10g黄苓炭3g女贞子10g旱莲草10g芦根30g太子参10g,干祖望医生病例集,例二,现代临床
鼻出血,证候采用方剂,二至丸,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,桑白皮,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,黄苓炭,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,山梔,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,生地,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,地骨皮,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,墨旱莲,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,丹皮,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,赤芍,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,藕节,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,白茅根,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,芦根,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,茜草,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,紫草,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,麦冬,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,党参,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,白术,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,茯苓,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,白扁豆,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,山药,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,阿胶,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,当归,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,百合,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,甘草,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,桑叶,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,菊花,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,金银花,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,薄荷,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,杏仁,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,桔梗,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,象贝母,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,荆芥炭,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,熟地,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,生石膏,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,知母,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,女贞子,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,旱莲草,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,菟丝子,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,阿胶珠,干祖望医生病例集,例二,现代临床
鼻出血,方剂组成药材,二至丸,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,桑白皮,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,黄苓炭,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,山梔,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,生地,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,地骨皮,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,墨旱莲,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,丹皮,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,赤芍,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,藕节,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,白茅根,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,芦根,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,茜草,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,紫草,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,麦冬,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,党参,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,白术,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,茯苓,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,白扁豆,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,山药,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,阿胶,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,当归,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,百合,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,甘草,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,桑叶,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,菊花,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,金银花,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,薄荷,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,杏仁,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,桔梗,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,象贝母,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,荆芥炭,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,熟地,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,生石膏,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,知母,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,女贞子,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,旱莲草,干祖望医生病例集,例二,现代临床
鼻出血,药材具有功效,菟丝子,干祖望医生病例集,例二,现代临床
